person_id,full_name,is_pep,is_sanctioned,risk_level,confidence_score,primary_source,political_party,constituency,county,position_title,institution_name,profile_url,source_url,entity_status
612,Hon. Lady Justice Florence Wangari Kabiru,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-florence-wangari-kabiru/,https://judiciary.go.ke/high-court-judges/,ACTIVE
613,Hon. Lady Justice Odera Teresa Achieng,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-odera-teresa-achieng/,https://judiciary.go.ke/high-court-judges/,ACTIVE
614,Hon. Justice Visram Aleem Alnashir,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-visram-aleem-alnashir/,https://judiciary.go.ke/high-court-judges/,ACTIVE
615,Hon. Mr. Justice Moses Ado Otieno,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-moses-ado-otieno/,https://judiciary.go.ke/high-court-judges/,ACTIVE
616,Hon Lady Justice Ms. Alice Chepngetich Bett Soi,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-ms-alice-chepngetich-bett-soi/,https://judiciary.go.ke/high-court-judges/,ACTIVE
617,Hon. Mr. Justice Benjamin Mwikya Musyoki,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-benjamin-mwikya-musyoki/,https://judiciary.go.ke/high-court-judges/,ACTIVE
618,Hon. Mr. Justice John Lolwatan Tamar,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-john-lolwatan-tamar/,https://judiciary.go.ke/high-court-judges/,ACTIVE
619,"Hon. Mr. Justice Francis Weche Andayi, OGW",True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-francis-weche-andayi-ogw/,https://judiciary.go.ke/high-court-judges/,ACTIVE
620,Hon. Mr. Justice Andrew Bahati Mwamuye,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-andrew-bahati-mwamuye/,https://judiciary.go.ke/high-court-judges/,ACTIVE
621,Hon. Mr. Justice Julius Kipkosgei Ng’arng’ar,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-julius-kipkosgei-ngarngar/,https://judiciary.go.ke/high-court-judges/,ACTIVE
622,Hon. Lady Justice Wendy Kagendo Micheni,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-wendy-kagendo-micheni/,https://judiciary.go.ke/high-court-judges/,ACTIVE
623,Hon. Lady Justice Emily Onyando Ominde,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-emily-onyando-ominde/,https://judiciary.go.ke/high-court-judges/,ACTIVE
624,Hon. Lady Justice Helene Rafaela Namisi,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-helene-rafaela-namisi/,https://judiciary.go.ke/high-court-judges/,ACTIVE
625,Hon. Mr. Justice Alexander Muasya Muteti,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-alexander-muasya-muteti/,https://judiciary.go.ke/high-court-judges/,ACTIVE
626,Hon. Mr. Justice Julius Mukut Nangea,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-julius-mukut-nangea/,https://judiciary.go.ke/high-court-judges/,ACTIVE
627,Hon. Mr. Justice Benjamin Kimani Njoroge,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-benjamin-kimani-njoroge/,https://judiciary.go.ke/high-court-judges/,ACTIVE
628,Hon. Lady Justice Caroline Jepyegen Kendagor,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-caroline-jepyegen-kendagor/,https://judiciary.go.ke/high-court-judges/,ACTIVE
629,Hon. Mr. Justice Stephen Nzisi Mbungi,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-stephen-nzisi-mbungi/,https://judiciary.go.ke/high-court-judges/,ACTIVE
630,Hon. Mr. Justice Linus Poghon Kassan,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-linus-poghon-kassan/,https://judiciary.go.ke/high-court-judges/,ACTIVE
631,Hon. Lady Justice Noel Onditi Adagi Inziani,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-noel-onditi-adagi-inziani/,https://judiciary.go.ke/high-court-judges/,ACTIVE
632,Hon. Lady Justice Tabitha Ouya Wanyama,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-tabitha-ouya-wanyama/,https://judiciary.go.ke/high-court-judges/,ACTIVE
633,Hon. Lady Justice Rhoda Cherotich Rutto,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-rhoda-cherotich-rutto/,https://judiciary.go.ke/high-court-judges/,ACTIVE
634,Hon. Mr. Justice Joe Omido Mkutu,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-joe-omido-mkutu/,https://judiciary.go.ke/high-court-judges/,ACTIVE
635,Hon Justice Robinson Ondieki Kebabe,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-robinson-ondieki-kebabe/,https://judiciary.go.ke/high-court-judges/,ACTIVE
636,Hon Lady Justice Joyce Mkambe Gandani,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-joyce-mkambe-gandani/,https://judiciary.go.ke/high-court-judges/,ACTIVE
637,Hon. Justice Joseph Maloba Were,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-joseph-maloba-were/,https://judiciary.go.ke/high-court-judges/,ACTIVE
638,Hon Lady Justice Roseline Akinyi Oganyo,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-roseline-akinyi-oganyo/,https://judiciary.go.ke/high-court-judges/,ACTIVE
639,Hon. Justice Paul Kipkosgei Rotich,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-paul-kipkosgei-rotich/,https://judiciary.go.ke/high-court-judges/,ACTIVE
640,Hon. Justice Dickson Odhiambo Onyango,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-dickson-odhiambo-onyango/,https://judiciary.go.ke/high-court-judges/,ACTIVE
641,Hon Justice Alex Kimanzi Ithuku,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-alex-kimanzi-ithuku/,https://judiciary.go.ke/high-court-judges/,ACTIVE
642,Hon Lady Justice Martha Wanzila Mutuku,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-martha-wanzila-mutuku/,https://judiciary.go.ke/high-court-judges/,ACTIVE
643,Hon Justice Benard Wafula Murunga,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-benard-wafula-murunga/,https://judiciary.go.ke/high-court-judges/,ACTIVE
644,Hon. Justice Francis Nyungu Kyambia,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-francis-nyungu-kyambia/,https://judiciary.go.ke/high-court-judges/,ACTIVE
645,Hon Lady Justice Letizia Muthoni Wachira Rwiga,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-letizia-muthoni-wachira-rwiga/,https://judiciary.go.ke/high-court-judges/,ACTIVE
646,Hon. Justice Kennedy Lenkamai Kandet,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-kennedy-lenkamai-kandet/,https://judiciary.go.ke/high-court-judges/,ACTIVE
647,Hon. Justice Richard Kipkemoi Koech,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-richard-kipkemoi-koech/,https://judiciary.go.ke/high-court-judges/,ACTIVE
648,Hon Justice Emmanuel Omondi Bitta,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-emmanuel-omondi-bitta/,https://judiciary.go.ke/high-court-judges/,ACTIVE
649,Hon. Justice David Wanjohi Mburu,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-david-wanjohi-mburu/,https://judiciary.go.ke/high-court-judges/,ACTIVE
650,Hon Justice Dominic Kipkemoi Rono,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-dominic-kipkemoi-rono/,https://judiciary.go.ke/high-court-judges/,ACTIVE
651,Hon Lady Justice Winnie Narasha Molonko,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-winnie-narasha-molonko/,https://judiciary.go.ke/high-court-judges/,ACTIVE
652,Hon Justice Joseph Kipkoech Biomdo,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-joseph-kipkoech-biomdo/,https://judiciary.go.ke/high-court-judges/,ACTIVE
653,Hon Lady Justice Anne Mary Auma Okutoyi,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-anne-mary-auma-okutoyi/,https://judiciary.go.ke/high-court-judges/,ACTIVE
654,Hon Justice Abdi Mohamud Hassan,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-abdi-mohamud-hassan/,https://judiciary.go.ke/high-court-judges/,ACTIVE
655,Hon Justice Dr. Nabil Mokaya Orina,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-dr-nabil-mokaya-orina/,https://judiciary.go.ke/high-court-judges/,ACTIVE
656,Hon Lady Justice Patricia Naeku Leparashao,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-patricia-naeku-leparashao/,https://judiciary.go.ke/high-court-judges/,ACTIVE
657,Hon Lady Justice Catherine Akaigwa Kassim,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-catherine-akaigwa-kassim/,https://judiciary.go.ke/high-court-judges/,ACTIVE
675,Hon. Mr. Justice Oscar Amugo Angote,True,False,LOW,97.0,Environment and Land Court,,,,Presiding Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-oscar-amugo-angote/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
676,Hon. Lady Justice Anne Abongo Omollo,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-anne-abongo-omollo/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
677,Hon Mr. Justice John M. Mutungi,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-john-m-mutungi/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
678,Hon. Mr. Justice Boaz Nathan Olao,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-boaz-nathan-olao/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
679,Hon. Mr. Justice Antony Oteng’o Ombwayo,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-antony-otengo-ombwayo/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
680,Hon. Mr. Justice Antony Kimani Kaniaru,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-antony-kimani-kaniaru/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
681,Hon. Lady Justice Lucy Nyambura Gacheru,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-lucy-nyambura-gacheru/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
682,Hon. Lady Justice Lucy Njoki Waithaka,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-lucy-njoki-waithaka/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
683,Hon. Mr. Justice Stephen Murigi Kibunja,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-stephen-murigi-kibunja/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
684,Hon. Mr. Justice Elijah Ogoti Obaga,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-elijah-ogoti-obaga/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
685,Hon. Lady Justice Antonina Kossy Bor,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-antonina-kossy-bor/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
686,Hon. Lady Justice Onyango Jane Muyoti,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-onyango-jane-muyoti/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
687,Hon. Lady Justice Ochieng Christine E. Atieno,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-ochieng-christine-e-atieno/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
688,Hon. Mr. Justice Eboso Benard Mweresa,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-eboso-benard-mweresa/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
689,Hon. Lady Justice Millicent Odeny,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-millicent-odeny/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
690,Hon. Lady Justice Mbugua Lucy Ngima Hiuhu,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-mbugua-lucy-ngima-hiuhu/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
691,Hon. Lady Justice Matheka Nelly Awori,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-matheka-nelly-awori/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
692,Hon. Mr. Justice Angima Yuvinalis Maronga,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-angima-yuvinalis-maronga/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
693,Hon. Mr. Justice Yano Charles Kimutai,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-yano-charles-kimutai/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
694,Hon. Mr. Justice Kullow Mohamed Noor,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-kullow-mohamed-noor/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
695,Hon. Mr. Justice Olola James Otieno,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-olola-james-otieno/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
696,Hon. Lady Justice Mary Clausina Oundo,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-mary-clausina-oundo/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
697,Hon. Mr. Justice Njoroge Francis Mwangi,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-njoroge-francis-mwangi/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
698,Hon. Lady Justice J.G. Kemei,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-j-g-kemei/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
699,Hon. Lady Justice Komingoi Loice Chepkemoi,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-komingoi-loice-chepkemoi/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
700,Hon. Mr. Justice Ohungo Dalmas Omondi,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-ohungo-dalmas-omondi/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
701,Hon. Mr. Justice Cherono Enock,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-cherono-enock/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
702,Hon. Mr. Justice Ongondo George M. Atunga,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-ongondo-george-m-atunga/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
703,Hon. Mr. Justice Mbogo Charles Gitonga,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-mbogo-charles-gitonga/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
704,Hon. Mr. Justice Mboya Oguttu Joseph,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-mboya-oguttu-joseph/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
705,Hon. Mr. Justice Naikuni Lucas Leperes,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-naikuni-lucas-leperes/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
706,Hon. Mr. Justice Mwanyale Michael Ngolo,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-mwanyale-michael-ngolo/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
707,Hon. Lady Justice Addraya Edda Dena,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-addraya-edda-dena/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
708,Hon. Lady Justice Kimani Lilian Gathoni,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-kimani-lilian-gathoni/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
709,Hon. Mr. Justice Kamau Joseph Mugo,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-kamau-joseph-mugo/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
710,Hon. Mr. Justice Wabwoto Karoph Edward,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-wabwoto-karoph-edward/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
711,Hon. Lady Justice Koross Anne Yatich Kipingor,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-koross-anne-yatich-kipingor/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
712,Hon. Mr. Justice Gicheru Maxwell Nduiga,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-gicheru-maxwell-nduiga/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
713,Hon. Lady Justice Mogeni Ann Jacqueline Akhalemesi,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-mogeni-ann-jacqueline-akhalemesi/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
714,Hon. (Dr). Justice Onga- rora Fred Nyagaka,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-dr-justice-onga-rora-fred-nyagaka/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
715,Hon. Mr. Justice Christopher Kyania Nzili,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-christopher-kyania-nzili/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
716,Hon. Mr. Justice Mugo David Mwangi,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-mugo-david-mwangi/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
717,Hon. Lady Justice Omollo Lynette Achieng,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-omollo-lynette-achieng/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
718,Hon. Mr. Justice Washe Emmanuel Mutwana,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-washe-emmanuel-mutwana/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
719,Hon. Lady Justice Nyukuri Annet,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-nyukuri-annet/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
720,Hon. Lady Justice Murigi Theresa Wairimu,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-murigi-theresa-wairimu/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
721,Hon. Lady Justice Asati Esther,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-asati-esther/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
722,Hon. Mr. Justice Evans Makori,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-evans-makori/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
723,Hon. Lady Justice Judy Omange Cheruiyot,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-judy-omange-cheruiyot/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
724,Hon Justice John Walter Wanyonyi,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-john-walter-wanyonyi/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
725,Hon Lady Justice Jecinta Atieno Orwa,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-jecinta-atieno-orwa/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
726,Hon Justice Peter Muneeno Musyimi,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-peter-muneeno-musyimi/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
727,Hon Justice Cyprian Mugambi Nguthari,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-cyprian-mugambi-nguthari/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
728,Lady Justice Charity Chebii Oluoch,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/lady-justice-charity-chebii-oluoch/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
729,Hon Lady Justice Elena Gathoni Nderitu,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-elena-gathoni-nderitu/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
730,Hon Justice Gerhard Gitonga Muchege,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-gerhard-gitonga-muchege/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
731,Hon Justice Charles Nchore Ondieki,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-charles-nchore-ondieki/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
732,Hon Justice Dr. Robert Omondi Owino,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-dr-robert-omondi-owino/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
733,Hon Lady Justice Bellinda Akoth Akello,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-bellinda-akoth-akello/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
734,Hon Lady Justice Lilian Tsuma Lewa,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-lilian-tsuma-lewa/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
